Pfam_code,mean_%conservation,blosum62_global_mean,perc_gaps
PF17218,0.52,2.53,0.21
PF17219,0.92,4.21,0.0
PF17221,,,0.0
PF17226,0.54,2.12,0.2
PF17229,1.0,5.06,0.0
PF17256,,,0.0
PF17284,0.63,1.64,0.05
PF17285,,,0.0
PF17286,,,0.0
PF17291,0.81,3.36,0.0
PF17292,,,0.0
PF17297,0.85,3.93,0.0
PF17307,,,0.0
PF17333,,,0.0
PF17387,,,0.0
PF17391,,,0.0
PF17392,,,0.0
PF17403,,,0.0
PF17404,,,0.0
PF17405,,,0.0
PF17406,,,0.0
PF17407,,,0.0
PF17408,,,0.0
PF17450,0.6,0.46,0.03
PF17489,,,0.0
PF17490,0.64,2.27,0.06
PF17517,,,0.0
PF17653,,,0.0
PF17654,0.68,2.65,0.16
PF17655,0.59,2.58,0.08
PF17658,,,0.0
PF17659,,,0.0
PF17661,0.6,0.83,0.06
PF17662,,,0.0
PF17663,,,0.0
PF17664,,,0.0
PF17665,,,0.0
PF17666,,,0.0
PF17669,,,0.0
PF17671,0.5,,0.5
PF17672,,,0.0
PF17673,,,0.0
PF17674,0.6,1.14,0.17
PF17675,0.78,2.92,0.01
PF17677,0.58,0.47,0.19
PF17681,0.32,0.55,0.38
PF17682,,,0.0
PF17683,,,0.0
PF17685,,,0.0
PF17686,,,0.0
PF17688,,,0.0
PF17690,,,0.0
PF17692,,,0.0
PF17694,,,0.0
PF17695,,,0.0
PF17697,,,0.0
PF17698,,,0.0
PF17699,,,0.0
PF17701,,,0.0
PF17702,,,0.0
PF17703,,,0.0
PF17704,,,0.0
PF17706,,,0.0
PF17707,,,0.0
PF17708,0.42,0.69,0.2
PF17710,,,0.0
PF17711,,,0.0
PF17712,,,0.0
PF17713,,,0.0
PF17714,,,0.0
PF17717,,,0.0
PF17718,,,0.0
PF17719,,,0.0
PF17722,0.5,-2.0,0.5
PF17724,,,0.0
PF17725,0.83,4.08,0.04
PF17729,,,0.0
PF17730,,,0.0
PF17732,,,0.0
PF17734,0.4,1.9,0.49
PF17736,0.37,0.59,0.21
PF17737,,,0.0
PF17738,,,0.0
PF17739,,,0.0
PF17740,,,0.0
PF17741,,,0.0
PF17742,,,0.0
PF17743,,,0.0
PF17744,,,0.0
PF17745,,,0.0
PF17749,,,0.0
PF17751,0.52,1.52,0.05
PF17753,,,0.0
PF17756,,,0.0
PF17759,,,0.0
PF17763,,,0.0
PF17767,,,0.0
PF17771,0.45,2.49,0.18
PF17772,0.69,3.3,0.04
PF17773,,,0.0
PF17776,0.3,0.92,0.31
PF17777,0.75,2.41,0.02
PF17778,,,0.0
PF17779,0.38,1.2,0.2
PF17780,0.64,2.2,0.04
PF17781,,,0.0
PF17786,,,0.0
PF17787,0.6,2.03,0.03
PF17789,0.35,0.82,0.24
PF17790,0.59,0.59,0.01
PF17791,0.33,1.4,0.36
PF17793,0.93,4.34,0.0
PF17794,0.65,1.9,0.1
PF17795,,,0.0
PF17796,,,0.0
PF17797,,,0.0
PF17798,,,0.0
PF17799,,,0.0
PF17802,1.0,5.1,0.0
PF17807,0.85,4.21,0.02
PF17809,0.81,3.59,0.0
PF17811,0.43,2.64,0.39
PF17812,,,0.0
PF17813,,,0.0
PF17814,0.58,1.54,0.05
PF17817,0.84,3.5,0.0
PF17818,0.6,1.38,0.21
PF17819,,,0.0
PF17820,0.38,1.56,0.26
PF17821,,,0.0
PF17822,,,0.0
PF17823,,,0.0
PF17824,,,0.0
PF17825,,,0.0
PF17826,0.87,5.1,0.13
PF17827,,,0.0
PF17830,0.56,2.0,0.12
PF17832,0.61,1.05,0.03
PF17833,,,0.0
PF17835,,,0.0
PF17838,0.53,2.18,0.12
PF17840,0.68,2.0,0.0
PF17846,0.63,1.86,0.16
PF17848,,,0.0
PF17849,0.59,1.86,0.09
PF17852,0.23,0.94,0.47
PF17855,0.45,1.32,0.12
PF17856,0.67,1.79,0.0
PF17857,0.43,1.91,0.18
PF17862,0.24,1.45,0.49
PF17865,,,0.0
PF17867,0.44,0.31,0.16
PF17869,,,0.0
PF17870,,,0.0
PF17872,,,0.0
PF17875,,,0.0
PF17877,,,0.0
PF17887,0.43,2.13,0.37
PF17888,0.55,1.6,0.09
PF17889,0.59,0.43,0.05
PF17900,0.31,1.27,0.39
PF17902,0.59,2.06,0.01
PF17903,,,0.0
PF17904,0.78,3.09,0.0
PF17906,0.62,1.2,0.08
PF17907,0.68,3.28,0.06
PF17908,,,0.0
PF17913,0.54,1.47,0.18
PF17916,1.0,5.14,0.0
PF17919,0.64,0.84,0.05
PF17921,0.52,1.33,0.08
PF17927,,,0.0
PF17942,0.52,2.2,0.2
PF17949,,,0.0
PF17950,,,0.0
PF17956,,,0.0
PF17958,0.63,2.18,0.12
PF17959,0.85,3.82,0.01
PF17960,0.41,1.4,0.23
PF17968,,,0.0
PF17971,0.64,1.75,0.04
PF17976,,,0.0
PF17978,,,0.0
PF17979,,,0.0
PF17980,0.69,2.82,0.02
PF17981,,,0.0
PF17982,0.69,3.61,0.06
PF17988,0.7,2.46,0.0
PF18001,,,0.0
PF18004,,,0.0
PF18005,,,0.0
PF18012,0.66,2.38,0.03
PF18016,0.51,1.89,0.08
PF18017,,,0.0
PF18018,,,0.0
PF18020,0.6,1.97,0.06
PF18026,,,0.0
PF18027,0.42,2.04,0.32
PF18028,,,0.0
PF18031,0.69,1.98,0.02
PF18035,0.7,2.19,0.09
PF18036,,,0.0
PF18037,,,0.0
PF18038,0.7,2.11,0.02
PF18039,0.71,2.71,0.02
PF18044,0.57,3.17,0.08
PF18048,,,0.0
PF18049,,,0.0
PF18051,,,0.0
PF18055,,,0.0
PF18072,,,0.0
PF18076,,,0.0
PF18077,,,0.0
PF18084,,,0.0
PF18086,0.89,4.21,0.0
PF18091,,,0.0
PF18097,,,0.0
PF18098,,,0.0
PF18100,0.82,3.59,0.02
PF18101,,,0.0
PF18102,0.72,3.13,0.02
PF18104,0.53,1.88,0.02
PF18108,0.69,2.06,0.0
PF18109,0.75,2.12,0.03
PF18110,,,0.0
PF18111,0.69,2.12,0.02
PF18112,0.67,3.09,0.0
PF18114,,,0.0
PF18115,,,0.0
PF18116,0.69,1.96,0.02
PF18118,0.67,2.25,0.06
PF18119,0.64,1.87,0.13
PF18121,,,0.0
PF18122,,,0.0
PF18124,0.77,3.86,0.05
PF18127,,,0.0
PF18129,,,0.0
PF18130,,,0.0
PF18131,,,0.0
PF18136,,,0.0
PF18137,,,0.0
PF18139,0.47,2.21,0.23
PF18140,,,0.0
PF18141,,,0.0
PF18147,,,0.0
PF18148,0.68,2.88,0.02
PF18149,,,0.0
PF18150,0.82,3.65,0.01
PF18151,0.58,0.77,0.04
PF18162,,,0.0
PF18190,,,0.0
PF18192,,,0.0
PF18193,0.78,4.69,0.08
PF18198,0.5,2.27,0.14
PF18199,0.33,1.38,0.33
PF18201,0.43,0.89,0.18
PF18207,,,0.0
PF18210,,,0.0
PF18212,0.72,2.23,0.01
PF18253,0.93,4.99,0.03
PF18256,,,0.0
PF18262,,,0.0
PF18263,,,0.0
PF18264,0.98,6.0,0.0
PF18265,,,0.0
PF18266,,,0.0
PF18267,,,0.0
PF18278,,,0.0
PF18279,,,0.0
PF18282,,,0.0
PF18289,,,0.0
PF18290,,,0.0
PF18292,0.57,0.5,0.12
PF18293,0.74,2.53,0.0
PF18295,,,0.0
PF18296,0.67,2.26,0.1
PF18300,,,0.0
PF18307,,,0.0
PF18308,0.78,3.64,0.06
PF18323,,,0.0
PF18326,,,0.0
PF18332,,,0.0
PF18334,,,0.0
PF18336,0.89,4.65,0.0
PF18345,0.68,3.11,0.0
PF18346,0.61,2.17,0.02
PF18358,,,0.0
PF18359,,,0.0
PF18360,0.92,4.37,0.0
PF18362,0.68,3.18,0.06
PF18366,0.73,4.19,0.15
PF18371,0.72,2.3,0.01
PF18372,0.65,3.15,0.01
PF18373,0.57,1.86,0.0
PF18375,0.81,3.33,0.03
PF18376,,,0.0
PF18377,0.56,1.6,0.06
PF18379,0.52,2.19,0.19
PF18382,0.78,2.91,0.01
PF18383,,,0.0
PF18384,0.94,5.42,0.0
PF18385,0.88,3.82,0.0
PF18386,0.93,4.54,0.0
PF18387,0.68,2.7,0.04
PF18391,,,0.0
PF18392,0.79,3.1,0.0
PF18394,0.63,1.09,0.03
PF18396,0.72,2.32,0.02
PF18397,0.74,2.44,0.0
PF18400,0.75,2.77,0.02
PF18401,0.73,2.54,0.02
PF18402,0.72,2.51,0.0
PF18403,0.7,2.23,0.03
PF18404,0.93,4.78,0.0
PF18408,0.89,4.19,0.0
PF18409,,,0.0
PF18410,0.62,1.57,0.14
PF18411,0.84,3.69,0.0
PF18414,0.83,3.65,0.0
PF18418,,,0.0
PF18420,,,0.0
PF18422,,,0.0
PF18424,,,0.0
PF18428,,,0.0
PF18432,,,0.0
PF18434,,,0.0
PF18436,0.89,4.21,0.0
PF18437,,,0.0
PF18439,,,0.0
PF18440,,,0.0
PF18442,,,0.0
PF18445,,,0.0
PF18447,,,0.0
PF18450,,,0.0
PF18452,0.32,0.85,0.39
PF18453,,,0.0
PF18455,,,0.0
PF18459,,,0.0
PF18461,,,0.0
PF18463,,,0.0
PF18464,,,0.0
PF18474,,,0.0
PF18479,,,0.0
PF18485,,,0.0
PF18486,,,0.0
PF18487,,,0.0
PF18503,,,0.0
PF18517,0.57,0.43,0.06
PF18521,,,0.0
PF18552,,,0.0
PF18553,,,0.0
PF18554,,,0.0
PF18561,0.62,2.52,0.13
PF18567,0.67,1.75,0.02
PF18568,0.64,2.23,0.04
PF18569,,,0.0
PF18574,0.54,1.77,0.03
PF18577,,,0.0
PF18580,0.64,1.14,0.01
PF18581,0.65,1.33,0.01
PF18584,0.71,2.37,0.01
PF18587,,,0.0
PF18589,0.6,0.31,0.04
PF18594,,,0.0
PF18597,,,0.0
PF18606,0.71,2.61,0.09
PF18608,,,0.0
PF18611,0.62,1.04,0.04
PF18613,,,0.0
PF18617,,,0.0
PF18619,,,0.0
PF18633,,,0.0
PF18635,,,0.0
PF18658,0.47,1.49,0.12
PF18694,,,0.0
PF18695,0.44,0.8,0.15
PF18696,0.64,1.28,0.02
PF18699,,,0.0
PF18700,0.73,3.87,0.15
PF18703,,,0.0
PF18704,,,0.0
PF18706,,,0.0
PF18707,,,0.0
PF18716,,,0.0
PF18717,,,0.0
PF18720,0.63,4.0,0.12
PF18727,0.57,2.52,0.18
PF18738,,,0.0
PF18755,0.57,0.65,0.12
PF18770,,,0.0
PF18771,,,0.0
PF18773,,,0.0
PF18777,,,0.0
PF18779,,,0.0
PF18782,0.67,3.06,0.09
PF18784,,,0.0
PF18786,0.58,0.38,0.02
PF18787,,,0.0
PF18797,0.78,3.33,0.03
PF18800,,,0.0
PF18806,,,0.0
PF18808,0.89,4.19,0.0
PF18816,,,0.0
PF18826,,,0.0
PF18829,0.93,4.5,0.0
PF18831,,,0.0
PF18837,,,0.0
PF18861,0.59,0.67,0.07
PF18872,0.86,4.64,0.05
PF18875,0.85,3.55,0.02
PF18876,0.67,2.63,0.04
PF18890,,,0.0
PF18891,,,0.0
PF18913,0.89,4.15,0.0
PF18995,0.55,1.37,0.1
PF19016,,,0.0
PF19018,0.65,2.42,0.08
PF19026,0.75,3.39,0.1
PF19028,0.43,2.03,0.17
PF19030,0.22,1.83,0.48
PF19031,0.55,1.27,0.1
PF19032,0.66,2.12,0.14
PF19033,0.45,0.98,0.29
PF19035,0.71,3.5,0.0
PF19036,0.46,0.69,0.18
PF19037,0.35,0.29,0.42
PF19038,0.39,0.58,0.35
PF19039,0.66,2.3,0.04
PF19046,0.75,4.92,0.18
PF19047,0.46,2.07,0.27
PF19052,0.74,3.17,0.02
PF19055,0.42,1.9,0.3
PF19056,0.37,1.74,0.39
PF19057,0.4,1.39,0.36
PF19088,0.57,1.6,0.14
PF19179,0.63,1.35,0.06
PF19188,0.57,1.84,0.09
PF19193,0.37,1.11,0.37
PF19221,0.43,2.09,0.24
PF19236,0.33,2.26,0.36
PF19252,,,0.0
PF19256,0.68,2.42,0.14
PF19269,,,0.0
PF19270,,,0.0
PF19272,0.51,1.64,0.2
PF19273,,,0.0
PF19274,0.43,5.12,0.57
PF19277,0.56,0.29,0.14
PF19278,,,0.0
PF19279,,,0.0
PF19280,0.59,1.38,0.17
PF19281,0.88,4.17,0.0
PF19282,,,0.0
PF19283,,,0.0
PF19284,,,0.0
PF19285,,,0.0
PF19286,0.61,1.11,0.08
PF19292,0.53,1.73,0.21
PF19302,,,0.0
PF19303,0.57,0.8,0.19
PF19304,,,0.0
PF19305,,,0.0
PF19309,0.59,1.79,0.12
PF19311,0.56,1.53,0.07
PF19314,0.6,2.04,0.02
PF19316,,,0.0
PF19317,0.94,4.92,0.04
PF19318,,,0.0
PF19321,,,0.0
PF19323,,,0.0
PF19324,,,0.0
PF19325,,,0.0
PF19326,0.76,3.32,0.02
PF19329,0.65,1.61,0.05
PF19330,,,0.0
PF19332,,,0.0
PF19333,,,0.0
PF19334,,,0.0
PF19336,,,0.0
PF19337,,,0.0
PF19338,,,0.0
PF19339,0.5,,0.5
PF19340,,,0.0
PF19341,,,0.0
PF19418,,,0.0
PF19421,0.75,2.76,0.04
PF19422,0.51,1.32,0.16
PF19423,,,0.0
PF19424,0.5,,0.5
PF19426,0.55,2.29,0.4
PF19427,,,0.0
PF19428,,,0.0
PF19430,,,0.0
PF19431,,,0.0
PF19432,,,0.0
PF19433,,,0.0
PF19434,,,0.0
PF19435,,,0.0
PF19437,,,0.0
PF19438,,,0.0
PF19439,,,0.0
PF19440,0.71,2.33,0.04
PF19441,0.76,2.99,0.02
PF19442,,,0.0
PF19444,,,0.0
PF19445,,,0.0
PF19518,0.7,2.06,0.04
PF19520,0.69,2.92,0.14
PF19525,0.61,2.62,0.29
PF19532,0.39,0.9,0.45
PF19533,,,0.0
PF19536,,,0.0
PF19548,0.57,1.46,0.26
PF19566,,,0.0
PF19627,0.41,1.7,0.44
PF19675,,,0.0
PF19687,,,0.0
PF19699,0.67,2.52,0.02
PF19704,,,0.0
PF19710,,,0.0
PF19712,,,0.0
PF19718,,,0.0
PF19722,0.53,1.94,0.42
PF19725,,,0.0
PF19729,,,0.0
PF19737,,,0.0
PF19743,0.72,2.65,0.04
PF19745,,,0.0
PF19913,,,0.0
PF19914,,,0.0
PF20010,0.66,1.61,0.0
PF20023,0.55,0.23,0.05
PF20053,,,0.0
PF20067,,,0.0
PF20143,,,0.0
PF20144,0.79,3.45,0.0
PF20145,0.83,3.62,0.0
PF20165,0.88,4.42,0.0
PF20166,0.54,1.0,0.07
PF20168,0.57,3.29,0.33
PF20170,0.61,2.49,0.06
PF20173,0.67,1.98,0.06
PF20175,,,0.0
PF20179,0.59,0.75,0.16
PF20180,,,0.0
PF20206,,,0.0
PF20210,0.82,3.28,0.02
PF20252,0.55,2.1,0.29
PF20256,0.79,3.34,0.02
PF20258,,,0.0
PF20259,,,0.0
PF20262,,,0.0
PF20266,0.27,0.98,0.44
PF20267,0.82,3.54,0.01
PF20268,,,0.0
PF20302,0.67,2.18,0.01
PF20309,0.72,2.88,0.08
PF20406,0.79,3.45,0.05
PF20408,0.56,0.41,0.17
PF20412,0.59,1.65,0.07
PF20416,,,0.0
PF20417,,,0.0
PF20421,0.44,1.36,0.09
PF20422,0.45,1.73,0.18
PF20425,0.54,1.43,0.24
PF20426,0.49,1.81,0.22
PF20427,,,0.0
PF20433,0.56,1.8,0.1
PF20443,0.55,0.08,0.12
PF20468,,,0.0
PF20470,0.6,0.55,0.05
PF20478,,,0.0
PF20479,,,0.0
PF20490,0.73,2.39,0.08
PF20491,,,0.0
PF20492,0.66,1.93,0.0
PF20502,,,0.0
PF20504,,,0.0
PF20510,,,0.0
PF20511,,,0.0
PF20512,,,0.0
PF20514,,,0.0
PF20517,,,0.0
PF20518,,,0.0
PF20519,0.44,1.59,0.19
PF20520,0.66,2.26,0.11
PF20588,,,0.0
PF20624,0.74,2.88,0.06
