Pfam_code,mean_%conservation,blosum62_global_mean,perc_gaps
PF15760,1.0,,0.0
PF15761,1.0,,0.0
PF15762,1.0,,0.0
PF15763,1.0,,0.0
PF15764,1.0,,0.0
PF15765,1.0,,0.0
PF15766,1.0,,0.0
PF15767,1.0,,0.0
PF15768,1.0,,0.0
PF15769,1.0,,0.0
PF15771,1.0,,0.0
PF15772,1.0,,0.0
PF15773,1.0,,0.0
PF15774,1.0,,0.0
PF15776,1.0,,0.0
PF15778,1.0,,0.0
PF15779,0.48,2.14,0.22
PF15780,1.0,,0.0
PF15782,0.74,2.39,0.02
PF15783,0.31,0.87,0.47
PF15784,0.76,3.41,0.12
PF15785,1.0,,0.0
PF15786,1.0,,0.0
PF15787,0.44,1.95,0.35
PF15788,0.47,1.39,0.26
PF15789,1.0,,0.0
PF15790,0.91,4.3,0.01
PF15791,0.8,2.88,0.0
PF15792,1.0,,0.0
PF15793,1.0,,0.0
PF15794,1.0,,0.0
PF15795,1.0,,0.0
PF15796,0.75,3.27,0.07
PF15797,1.0,,0.0
PF15798,1.0,,0.0
PF15799,1.0,,0.0
PF15800,1.0,,0.0
PF15801,1.0,,0.0
PF15802,1.0,,0.0
PF15803,1.0,,0.0
PF15805,1.0,,0.0
PF15806,1.0,,0.0
PF15807,0.62,0.95,0.03
PF15808,0.7,3.36,0.19
PF15809,1.0,,0.0
PF15810,1.0,,0.0
PF15811,1.0,,0.0
PF15812,1.0,,0.0
PF15813,1.0,,0.0
PF15814,1.0,,0.0
PF15815,0.54,2.4,0.26
PF15816,1.0,,0.0
PF15817,1.0,,0.0
PF15818,1.0,,0.0
PF15819,1.0,,0.0
PF15820,1.0,,0.0
PF15821,1.0,,0.0
PF15822,1.0,,0.0
PF15823,1.0,,0.0
PF15824,1.0,,0.0
PF15825,1.0,4.86,0.0
PF15826,1.0,,0.0
PF15829,1.0,,0.0
PF15830,1.0,,0.0
PF15831,0.57,1.1,0.02
PF15832,0.88,4.18,0.01
PF15833,1.0,,0.0
PF15834,1.0,,0.0
PF15835,1.0,,0.0
PF15836,1.0,,0.0
PF15838,1.0,,0.0
PF15839,1.0,,0.0
PF15841,1.0,,0.0
PF15842,1.0,,0.0
PF15843,1.0,,0.0
PF15844,1.0,,0.0
PF15845,1.0,,0.0
PF15846,1.0,,0.0
PF15847,1.0,,0.0
PF15848,1.0,,0.0
PF15849,1.0,,0.0
PF15851,0.62,3.3,0.32
PF15852,1.0,,0.0
PF15854,1.0,,0.0
PF15855,1.0,,0.0
PF15858,1.0,,0.0
PF15859,1.0,,0.0
PF15862,1.0,,0.0
PF15865,1.0,,0.0
PF15870,0.52,3.92,0.42
PF15871,0.58,2.68,0.23
PF15872,0.66,2.38,0.18
PF15873,1.0,,0.0
PF15874,0.64,1.01,0.01
PF15875,1.0,,0.0
PF15876,1.0,,0.0
PF15877,1.0,,0.0
PF15879,1.0,,0.0
PF15880,1.0,,0.0
PF15882,1.0,,0.0
PF15884,1.0,,0.0
PF15895,1.0,,0.0
PF15897,1.0,,0.0
PF15898,0.79,3.24,0.01
PF15901,0.55,2.07,0.06
PF15902,0.57,1.84,0.03
PF15903,0.72,2.76,0.01
PF15904,1.0,,0.0
PF15905,1.0,,0.0
PF15906,1.0,,0.0
PF15907,1.0,,0.0
PF15908,0.6,1.5,0.17
PF15909,1.0,,0.0
PF15910,0.62,1.23,0.07
PF15911,1.0,,0.0
PF15912,1.0,,0.0
PF15913,0.7,3.48,0.01
PF15914,0.86,4.42,0.04
PF15917,0.74,2.81,0.03
PF15920,0.78,3.27,0.01
PF15921,1.0,,0.0
PF15923,1.0,,0.0
PF15924,1.0,,0.0
PF15925,1.0,,0.0
PF15926,0.5,,0.5
PF15927,1.0,,0.0
PF15936,0.45,1.26,0.2
PF15938,1.0,,0.0
PF15949,0.5,1.54,0.27
PF15951,0.7,2.56,0.05
PF15961,1.0,,0.0
PF15963,1.0,,0.0
PF15964,1.0,,0.0
PF15965,0.81,3.95,0.01
PF15966,1.0,,0.0
PF15967,1.0,,0.0
PF15974,0.68,3.21,0.05
PF15982,1.0,,0.0
PF15985,0.59,1.26,0.1
PF15990,1.0,,0.0
PF15991,1.0,,0.0
PF15996,1.0,,0.0
PF15997,1.0,,0.0
PF16000,0.52,0.88,0.06
PF16002,1.0,,0.0
PF16004,1.0,,0.0
PF16005,0.53,1.38,0.03
PF16006,1.0,,0.0
PF16014,1.0,,0.0
PF16015,1.0,,0.0
PF16016,0.7,2.98,0.03
PF16017,0.88,4.38,0.0
PF16018,0.56,0.33,0.08
PF16019,0.79,3.4,0.01
PF16021,1.0,,0.0
PF16025,1.0,,0.0
PF16026,1.0,,0.0
PF16028,1.0,,0.0
PF16034,0.78,3.37,0.02
PF16038,1.0,,0.0
PF16043,0.64,1.53,0.09
PF16044,1.0,,0.0
PF16045,1.0,,0.0
PF16046,0.85,3.96,0.03
PF16050,1.0,,0.0
PF16053,1.0,,0.0
PF16054,1.0,,0.0
PF16057,0.73,2.22,0.0
PF16058,1.0,,0.0
PF16059,1.0,,0.0
PF16070,0.69,2.69,0.0
PF16076,0.51,1.47,0.05
PF16078,0.79,3.71,0.05
PF16088,1.0,,0.0
PF16092,1.0,,0.0
PF16093,1.0,,0.0
PF16094,1.0,,0.0
PF16095,0.65,1.66,0.05
PF16096,0.8,2.91,0.01
PF16097,1.0,,0.0
PF16098,1.0,,0.0
PF16099,1.0,,0.0
PF16100,1.0,,0.0
PF16101,1.0,,0.0
PF16113,1.0,,0.0
PF16114,1.0,,0.0
PF16121,0.97,4.94,0.01
PF16122,1.0,,0.0
PF16123,0.69,1.66,0.01
PF16124,0.48,1.49,0.06
PF16134,0.5,,0.5
PF16158,0.63,1.59,0.05
PF16159,0.82,3.87,0.0
PF16164,1.0,,0.0
PF16165,0.61,2.61,0.06
PF16171,1.0,,0.0
PF16172,0.61,2.4,0.05
PF16174,0.55,0.17,0.23
PF16176,0.72,2.5,0.03
PF16177,0.52,1.27,0.0
PF16178,0.53,1.85,0.05
PF16179,0.5,1.72,0.04
PF16180,1.0,,0.0
PF16181,1.0,,0.0
PF16182,0.39,2.06,0.41
PF16183,0.44,2.89,0.39
PF16184,0.36,0.91,0.09
PF16185,1.0,,0.0
PF16186,0.65,3.03,0.06
PF16187,0.65,1.46,0.01
PF16188,0.7,2.3,0.01
PF16189,0.66,1.75,0.01
PF16190,0.74,2.72,0.01
PF16191,0.66,1.6,0.01
PF16192,0.62,0.92,0.02
PF16193,1.0,,0.0
PF16195,1.0,,0.0
PF16197,1.0,,0.0
PF16198,1.0,,0.0
PF16199,1.0,,0.0
PF16200,1.0,,0.0
PF16201,1.0,,0.0
PF16202,1.0,,0.0
PF16203,1.0,,0.0
PF16204,1.0,,0.0
PF16205,1.0,,0.0
PF16206,1.0,,0.0
PF16207,0.48,1.74,0.12
PF16208,0.39,2.53,0.41
PF16209,0.53,2.23,0.1
PF16210,1.0,,0.0
PF16211,0.86,3.78,0.02
PF16212,0.49,1.62,0.02
PF16213,0.54,1.46,0.08
PF16214,0.34,1.25,0.36
PF16218,0.71,2.31,0.0
PF16273,1.0,,0.0
PF16274,0.83,3.84,0.01
PF16275,1.0,,0.0
PF16276,1.0,,0.0
PF16278,1.0,,0.0
PF16279,0.69,1.95,0.03
PF16282,1.0,,0.0
PF16294,1.0,,0.0
PF16297,0.5,1.91,0.17
PF16300,0.69,2.98,0.02
PF16311,1.0,,0.0
PF16317,0.84,4.09,0.01
PF16320,1.0,,0.0
PF16322,0.45,1.05,0.29
PF16332,1.0,,0.0
PF16347,1.0,,0.0
PF16350,0.55,1.11,0.02
PF16360,1.0,,0.0
PF16363,0.47,0.74,0.06
PF16366,0.81,4.06,0.01
PF16367,0.81,3.69,0.05
PF16368,1.0,,0.0
PF16381,0.88,3.93,0.0
PF16399,1.0,,0.0
PF16413,1.0,,0.0
PF16414,0.65,1.56,0.01
PF16415,1.0,,0.0
PF16417,1.0,,0.0
PF16418,1.0,,0.0
PF16420,1.0,,0.0
PF16421,0.62,2.24,0.02
PF16422,0.93,4.84,0.01
PF16423,0.98,5.01,0.0
PF16450,0.52,1.27,0.0
PF16453,0.79,3.11,0.01
PF16454,0.87,4.07,0.0
PF16455,0.92,4.88,0.01
PF16457,0.53,1.73,0.07
PF16470,0.53,1.6,0.03
PF16471,0.87,3.76,0.01
PF16474,0.55,1.52,0.14
PF16482,0.62,1.97,0.24
PF16484,0.78,3.21,0.0
PF16486,0.78,3.47,0.02
PF16487,0.92,4.91,0.0
PF16488,0.8,3.47,0.0
PF16489,0.42,0.99,0.07
PF16491,1.0,,0.0
PF16492,0.58,2.09,0.04
PF16493,0.72,3.74,0.12
PF16494,0.78,3.22,0.02
PF16495,0.95,4.37,0.0
PF16496,0.82,3.67,0.0
PF16497,0.59,1.87,0.04
PF16498,0.87,3.76,0.01
PF16499,0.79,3.23,0.0
PF16500,0.58,0.68,0.13
PF16501,1.0,,0.0
PF16503,1.0,,0.0
PF16507,1.0,,0.0
PF16508,1.0,,0.0
PF16511,0.88,4.28,0.01
PF16512,0.72,2.56,0.01
PF16515,0.67,1.65,0.0
PF16516,0.56,1.22,0.06
PF16517,0.57,1.9,0.0
PF16519,0.7,2.6,0.0
PF16521,1.0,,0.0
PF16523,1.0,,0.0
PF16526,0.68,2.35,0.01
PF16528,1.0,,0.0
PF16529,1.0,,0.0
PF16531,1.0,,0.0
PF16533,0.9,4.21,0.0
PF16534,0.9,4.31,0.0
PF16540,1.0,,0.0
PF16543,1.0,,0.0
PF16544,1.0,,0.0
PF16545,0.8,3.17,0.0
PF16546,0.76,2.61,0.02
PF16550,1.0,,0.0
PF16551,1.0,,0.0
PF16553,0.76,2.66,0.01
PF16556,0.61,1.09,0.05
PF16557,0.93,4.63,0.0
PF16558,1.0,,0.0
PF16559,0.8,3.27,0.02
PF16561,0.9,4.75,0.01
PF16562,0.82,3.56,0.0
PF16563,0.85,3.48,0.01
PF16564,0.76,3.16,0.01
PF16565,1.0,,0.0
PF16566,0.85,3.57,0.0
PF16568,0.74,3.55,0.03
PF16573,1.0,,0.0
PF16574,1.0,,0.0
PF16575,0.59,0.99,0.15
PF16577,1.0,,0.0
PF16578,0.63,1.35,0.06
PF16579,0.88,4.23,0.02
PF16589,0.58,0.62,0.06
PF16597,0.65,1.64,0.02
PF16598,1.0,,0.0
PF16599,1.0,,0.0
PF16600,0.56,1.79,0.34
PF16601,1.0,,0.0
PF16602,1.0,,0.0
PF16605,1.0,,0.0
PF16606,1.0,,0.0
PF16607,1.0,,0.0
PF16608,0.47,2.43,0.32
PF16609,0.69,2.67,0.15
PF16610,1.0,,0.0
PF16611,1.0,,0.0
PF16612,1.0,,0.0
PF16613,1.0,,0.0
PF16614,0.87,4.1,0.04
PF16615,0.63,1.09,0.02
PF16616,0.65,1.34,0.06
PF16617,1.0,,0.0
PF16618,1.0,,0.0
PF16619,0.78,2.64,0.0
PF16620,1.0,,0.0
PF16621,0.99,4.95,0.0
PF16622,0.71,2.7,0.02
PF16623,1.0,,0.0
PF16624,1.0,,0.0
PF16625,1.0,,0.0
PF16626,1.0,,0.0
PF16629,0.64,1.48,0.11
PF16630,1.0,,0.0
PF16631,1.0,,0.0
PF16632,0.77,2.72,0.03
PF16633,1.0,,0.0
PF16634,1.0,,0.0
PF16635,1.0,,0.0
PF16636,1.0,,0.0
PF16637,1.0,,0.0
PF16641,0.71,2.82,0.0
PF16642,1.0,,0.0
PF16644,0.57,1.46,0.07
PF16646,0.73,2.4,0.05
PF16647,1.0,,0.0
PF16648,1.0,,0.0
PF16649,1.0,,0.0
PF16650,1.0,,0.0
PF16652,0.9,4.33,0.0
PF16653,1.0,,0.0
PF16656,1.0,,0.0
PF16660,1.0,,0.0
PF16661,0.48,0.95,0.16
PF16662,0.4,2.71,0.47
PF16663,0.65,1.17,0.01
PF16664,0.5,1.6,0.24
PF16665,0.63,1.82,0.03
PF16666,1.0,,0.0
PF16667,1.0,,0.0
PF16669,1.0,,0.0
PF16672,1.0,,0.0
PF16673,0.66,1.47,0.02
PF16674,0.7,2.33,0.0
PF16675,0.7,2.09,0.02
PF16676,0.76,3.54,0.02
PF16678,1.0,,0.0
PF16679,1.0,,0.0
PF16680,0.67,1.99,0.03
PF16681,1.0,,0.0
PF16682,1.0,,0.0
PF16685,1.0,,0.0
PF16686,1.0,,0.0
PF16687,1.0,,0.0
PF16689,0.87,3.69,0.0
PF16690,1.0,,0.0
PF16692,1.0,,0.0
PF16696,1.0,,0.0
PF16698,1.0,,0.0
PF16699,1.0,,0.0
PF16700,1.0,,0.0
PF16704,0.94,4.67,0.02
PF16705,1.0,,0.0
PF16706,1.0,,0.0
PF16716,1.0,,0.0
PF16717,1.0,,0.0
PF16725,1.0,,0.0
PF16726,1.0,,0.0
PF16727,1.0,,0.0
PF16735,1.0,,0.0
PF16737,1.0,,0.0
PF16739,0.62,0.92,0.02
PF16740,1.0,,0.0
PF16741,0.69,1.93,0.02
PF16742,1.0,,0.0
PF16744,1.0,,0.0
PF16746,0.44,1.21,0.03
PF16748,1.0,,0.0
PF16752,1.0,,0.0
PF16756,1.0,,0.0
PF16757,0.69,2.01,0.04
PF16759,1.0,,0.0
PF16764,1.0,,0.0
PF16766,1.0,,0.0
PF16768,1.0,,0.0
PF16769,1.0,,0.0
PF16770,0.61,0.96,0.09
PF16772,1.0,,0.0
PF16776,1.0,,0.0
PF16780,1.0,,0.0
PF16783,1.0,,0.0
PF16788,0.59,0.61,0.06
PF16791,1.0,,0.0
PF16794,0.77,3.32,0.01
PF16799,1.0,,0.0
PF16801,1.0,,0.0
PF16808,1.0,,0.0
PF16832,1.0,,0.0
PF16833,1.0,,0.0
PF16835,1.0,,0.0
PF16837,1.0,,0.0
PF16840,1.0,,0.0
PF16858,1.0,,0.0
PF16860,1.0,,0.0
PF16866,0.78,4.1,0.03
PF16869,1.0,,0.0
PF16870,0.7,2.6,0.02
PF16876,0.77,3.56,0.0
PF16878,0.69,2.86,0.05
PF16879,0.77,2.96,0.01
PF16880,0.76,3.27,0.0
PF16881,1.0,,0.0
PF16884,0.65,1.36,0.04
PF16885,0.31,1.85,0.54
PF16886,1.0,,0.0
PF16891,0.88,3.89,0.01
PF16897,0.75,2.54,0.0
PF16898,0.9,4.45,0.0
PF16899,1.0,,0.0
PF16900,1.0,,0.0
PF16901,1.0,,0.0
PF16905,0.8,3.87,0.0
PF16906,0.99,5.05,0.0
PF16907,0.72,2.2,0.02
PF16920,0.59,2.17,0.03
PF16921,1.0,,0.0
PF16922,1.0,,0.0
PF16923,1.0,,0.0
PF16953,1.0,,0.0
PF16954,0.56,0.54,0.11
PF16959,0.73,2.41,0.02
PF16969,1.0,,0.0
PF16975,0.76,3.1,0.0
PF16978,1.0,,0.0
PF16979,1.0,,0.0
PF17004,1.0,,0.0
PF17035,0.93,4.65,0.02
PF17039,0.67,2.91,0.03
PF17045,0.68,1.67,0.01
PF17047,0.75,3.2,0.01
PF17048,0.89,5.4,0.11
PF17054,0.66,2.1,0.15
PF17061,1.0,,0.0
PF17065,1.0,,0.0
PF17066,1.0,,0.0
PF17069,0.64,1.42,0.16
PF17085,1.0,,0.0
PF17095,0.75,2.81,0.02
PF17098,1.0,,0.0
PF17101,1.0,,0.0
PF17102,1.0,,0.0
PF17103,1.0,,0.0
PF17105,0.78,2.95,0.01
PF17120,1.0,,0.0
PF17121,1.0,,0.0
PF17135,1.0,,0.0
PF17136,1.0,,0.0
PF17144,1.0,,0.0
PF17146,1.0,,0.0
PF17169,1.0,,0.0
PF17171,0.6,1.75,0.01
PF17172,1.0,,0.0
PF17180,1.0,,0.0
PF17205,0.57,2.56,0.03
PF17207,0.47,1.35,0.03
PF17208,0.54,1.06,0.09
PF17211,1.0,,0.0
PF17213,1.0,,0.0
PF17215,0.62,1.54,0.09
PF17216,0.55,1.68,0.13
PF17217,0.64,2.42,0.05
PF17218,0.58,2.58,0.11
PF17219,0.92,4.21,0.0
PF17221,1.0,,0.0
PF17226,0.57,2.12,0.15
PF17229,1.0,5.05,0.0
PF17256,1.0,,0.0
PF17284,0.63,1.64,0.03
PF17285,1.0,,0.0
PF17286,1.0,,0.0
PF17291,0.8,3.38,0.0
PF17292,1.0,,0.0
PF17297,0.86,4.05,0.0
PF17307,1.0,,0.0
PF17333,1.0,,0.0
PF17387,1.0,,0.0
PF17391,1.0,,0.0
PF17392,1.0,,0.0
PF17403,1.0,,0.0
PF17404,1.0,,0.0
PF17405,1.0,,0.0
PF17406,1.0,,0.0
PF17407,1.0,,0.0
PF17408,1.0,,0.0
PF17450,0.6,0.46,0.02
PF17489,1.0,,0.0
PF17490,0.66,2.28,0.03
PF17517,1.0,,0.0
PF17653,1.0,,0.0
PF17654,0.71,2.69,0.09
PF17655,0.64,2.61,0.02
PF17658,1.0,,0.0
PF17659,1.0,,0.0
PF17661,0.61,0.83,0.04
PF17662,1.0,,0.0
PF17663,1.0,,0.0
PF17664,1.0,,0.0
PF17665,1.0,,0.0
PF17666,1.0,,0.0
PF17669,1.0,,0.0
PF17671,0.5,,0.5
PF17672,1.0,,0.0
PF17673,1.0,,0.0
PF17674,0.64,1.09,0.04
PF17675,0.78,2.92,0.01
PF17677,0.62,0.77,0.06
PF17681,0.41,0.61,0.1
PF17682,1.0,,0.0
PF17683,1.0,,0.0
PF17685,1.0,,0.0
PF17686,1.0,,0.0
PF17688,1.0,,0.0
PF17690,1.0,,0.0
PF17692,1.0,,0.0
PF17694,1.0,,0.0
PF17695,1.0,,0.0
PF17697,1.0,,0.0
PF17698,1.0,,0.0
PF17699,1.0,,0.0
PF17701,1.0,,0.0
PF17702,1.0,,0.0
PF17703,1.0,,0.0
PF17704,1.0,,0.0
PF17706,1.0,,0.0
PF17707,1.0,,0.0
PF17708,0.46,0.7,0.09
PF17710,1.0,,0.0
PF17711,1.0,,0.0
PF17712,1.0,,0.0
PF17713,1.0,,0.0
PF17714,1.0,,0.0
PF17717,1.0,,0.0
PF17718,1.0,,0.0
PF17719,1.0,,0.0
PF17722,0.5,,0.5
PF17724,1.0,,0.0
PF17725,0.86,4.18,0.01
PF17729,1.0,,0.0
PF17730,1.0,,0.0
PF17732,1.0,,0.0
PF17734,0.42,2.5,0.5
PF17736,0.4,0.69,0.15
PF17737,1.0,,0.0
PF17738,1.0,,0.0
PF17739,1.0,,0.0
PF17740,1.0,,0.0
PF17741,1.0,,0.0
PF17742,1.0,,0.0
PF17743,1.0,,0.0
PF17744,1.0,,0.0
PF17745,1.0,,0.0
PF17749,1.0,,0.0
PF17751,0.53,1.53,0.03
PF17753,1.0,,0.0
PF17756,1.0,,0.0
PF17759,1.0,,0.0
PF17763,1.0,,0.0
PF17767,1.0,,0.0
PF17771,0.53,2.5,0.04
PF17772,0.71,3.31,0.01
PF17773,1.0,,0.0
PF17776,0.4,0.93,0.08
PF17777,0.76,2.41,0.01
PF17778,1.0,,0.0
PF17779,0.46,1.23,0.05
PF17780,0.65,2.21,0.02
PF17781,1.0,,0.0
PF17786,1.0,,0.0
PF17787,0.61,2.03,0.02
PF17789,0.4,0.83,0.1
PF17790,0.59,0.59,0.0
PF17791,0.45,1.49,0.11
PF17793,0.93,4.34,0.0
PF17794,0.65,1.9,0.1
PF17795,1.0,,0.0
PF17796,1.0,,0.0
PF17797,1.0,,0.0
PF17798,1.0,,0.0
PF17799,1.0,,0.0
PF17802,1.0,5.1,0.0
PF17807,0.85,4.21,0.01
PF17809,0.81,3.63,0.0
PF17811,0.51,2.6,0.24
PF17812,1.0,,0.0
PF17813,1.0,,0.0
PF17814,0.59,1.58,0.04
PF17817,0.84,3.5,0.0
PF17818,0.61,1.38,0.17
PF17819,1.0,,0.0
PF17820,0.45,1.66,0.12
PF17821,1.0,,0.0
PF17822,1.0,,0.0
PF17823,1.0,,0.0
PF17824,1.0,,0.0
PF17825,1.0,,0.0
PF17826,0.88,5.1,0.12
PF17827,1.0,,0.0
PF17830,0.57,1.95,0.08
PF17832,0.61,1.05,0.02
PF17833,1.0,,0.0
PF17835,1.0,,0.0
PF17838,0.57,2.23,0.05
PF17840,0.68,2.0,0.0
PF17846,0.64,1.86,0.13
PF17848,1.0,,0.0
PF17849,0.59,1.87,0.08
PF17852,0.38,0.97,0.07
PF17855,0.49,1.33,0.04
PF17856,0.67,1.79,0.0
PF17857,0.49,2.04,0.09
PF17862,0.44,1.63,0.12
PF17865,1.0,,0.0
PF17867,0.47,0.32,0.04
PF17869,1.0,,0.0
PF17870,1.0,,0.0
PF17872,1.0,,0.0
PF17875,1.0,,0.0
PF17877,1.0,,0.0
PF17887,0.48,2.15,0.27
PF17888,0.57,1.63,0.06
PF17889,0.59,0.43,0.01
PF17900,0.44,1.27,0.08
PF17902,0.59,2.06,0.0
PF17903,1.0,,0.0
PF17904,0.78,3.09,0.0
PF17906,0.63,1.2,0.05
PF17907,0.7,3.28,0.02
PF17908,1.0,,0.0
PF17913,0.58,1.48,0.08
PF17916,1.0,5.14,0.0
PF17919,0.65,0.91,0.02
PF17921,0.53,1.46,0.05
PF17927,1.0,,0.0
PF17942,0.57,2.26,0.12
PF17949,1.0,,0.0
PF17950,1.0,,0.0
PF17956,1.0,,0.0
PF17958,0.66,2.18,0.05
PF17959,0.85,3.82,0.01
PF17960,0.5,1.41,0.04
PF17968,1.0,,0.0
PF17971,0.64,1.75,0.03
PF17976,1.0,,0.0
PF17978,1.0,,0.0
PF17979,1.0,,0.0
PF17980,0.7,2.82,0.01
PF17981,1.0,,0.0
PF17982,0.71,3.61,0.03
PF17988,0.7,2.46,0.0
PF18001,1.0,,0.0
PF18004,1.0,,0.0
PF18005,1.0,,0.0
PF18012,0.67,2.47,0.03
PF18016,0.53,2.0,0.06
PF18017,1.0,,0.0
PF18018,1.0,,0.0
PF18020,0.63,1.97,0.01
PF18026,1.0,,0.0
PF18027,0.57,2.17,0.03
PF18028,1.0,,0.0
PF18031,0.7,1.98,0.01
PF18035,0.75,2.47,0.03
PF18036,1.0,,0.0
PF18037,1.0,,0.0
PF18038,0.7,2.11,0.02
PF18039,0.72,2.71,0.01
PF18044,0.6,3.24,0.04
PF18048,1.0,,0.0
PF18049,1.0,,0.0
PF18051,1.0,,0.0
PF18055,1.0,,0.0
PF18072,1.0,,0.0
PF18076,1.0,,0.0
PF18077,1.0,,0.0
PF18084,1.0,,0.0
PF18086,0.89,4.21,0.0
PF18091,1.0,,0.0
PF18097,1.0,,0.0
PF18098,1.0,,0.0
PF18100,0.82,3.59,0.02
PF18101,1.0,,0.0
PF18102,0.74,3.13,0.0
PF18104,0.54,1.88,0.0
PF18108,0.69,2.06,0.0
PF18109,0.76,2.12,0.01
PF18110,1.0,,0.0
PF18111,0.69,2.12,0.01
PF18112,0.67,3.09,0.0
PF18114,1.0,,0.0
PF18115,1.0,,0.0
PF18116,0.7,2.06,0.0
PF18118,0.68,2.25,0.04
PF18119,0.67,1.81,0.03
PF18121,1.0,,0.0
PF18122,1.0,,0.0
PF18124,0.78,3.86,0.03
PF18127,1.0,,0.0
PF18129,1.0,,0.0
PF18130,1.0,,0.0
PF18131,1.0,,0.0
PF18136,1.0,,0.0
PF18137,1.0,,0.0
PF18139,0.58,2.23,0.05
PF18140,1.0,,0.0
PF18141,1.0,,0.0
PF18147,1.0,,0.0
PF18148,0.69,2.89,0.0
PF18149,1.0,,0.0
PF18150,0.82,3.66,0.0
PF18151,0.58,0.77,0.03
PF18162,1.0,,0.0
PF18190,1.0,,0.0
PF18192,1.0,,0.0
PF18193,0.83,4.69,0.02
PF18198,0.57,2.28,0.01
PF18199,0.46,1.39,0.04
PF18201,0.45,0.93,0.13
PF18207,1.0,,0.0
PF18210,1.0,,0.0
PF18212,0.73,2.23,0.0
PF18253,0.94,4.99,0.02
PF18256,1.0,,0.0
PF18262,1.0,,0.0
PF18263,1.0,,0.0
PF18264,0.98,6.0,0.0
PF18265,1.0,,0.0
PF18266,1.0,,0.0
PF18267,1.0,,0.0
PF18278,1.0,,0.0
PF18279,1.0,,0.0
PF18282,1.0,,0.0
PF18289,1.0,,0.0
PF18290,1.0,,0.0
PF18292,0.58,0.5,0.11
PF18293,0.74,2.53,0.0
PF18295,1.0,,0.0
PF18296,0.75,2.97,0.02
PF18300,1.0,,0.0
PF18307,1.0,,0.0
PF18308,0.81,3.64,0.02
PF18323,1.0,,0.0
PF18326,1.0,,0.0
PF18332,1.0,,0.0
PF18334,1.0,,0.0
PF18336,0.89,4.65,0.0
PF18345,0.68,3.11,0.0
PF18346,0.61,2.17,0.02
PF18358,1.0,,0.0
PF18359,1.0,,0.0
PF18360,0.92,4.37,0.0
PF18362,0.71,3.18,0.01
PF18366,0.79,4.22,0.09
PF18371,0.72,2.3,0.01
PF18372,0.67,3.18,0.0
PF18373,0.57,1.86,0.0
PF18375,0.81,3.33,0.02
PF18376,1.0,,0.0
PF18377,0.56,1.6,0.06
PF18379,0.58,2.21,0.07
PF18382,0.79,2.95,0.0
PF18383,1.0,,0.0
PF18384,0.94,5.42,0.0
PF18385,0.88,3.82,0.0
PF18386,0.93,4.54,0.0
PF18387,0.7,2.76,0.02
PF18391,1.0,,0.0
PF18392,0.79,3.1,0.0
PF18394,0.63,1.09,0.02
PF18396,0.72,2.32,0.02
PF18397,0.74,2.44,0.0
PF18400,0.76,2.75,0.01
PF18401,0.75,2.88,0.01
PF18402,0.72,2.56,0.0
PF18403,0.7,2.25,0.01
PF18404,0.93,4.78,0.0
PF18408,0.89,4.19,0.0
PF18409,1.0,,0.0
PF18410,0.64,1.57,0.08
PF18411,0.84,3.69,0.0
PF18414,0.83,3.65,0.0
PF18418,1.0,,0.0
PF18420,1.0,,0.0
PF18422,1.0,,0.0
PF18424,1.0,,0.0
PF18428,1.0,,0.0
PF18432,1.0,,0.0
PF18434,1.0,,0.0
PF18436,0.89,4.21,0.0
PF18437,1.0,,0.0
PF18439,1.0,,0.0
PF18440,1.0,,0.0
PF18442,1.0,,0.0
PF18445,1.0,,0.0
PF18447,1.0,,0.0
PF18450,1.0,,0.0
PF18452,0.35,1.14,0.34
PF18453,1.0,,0.0
PF18455,1.0,,0.0
PF18459,1.0,,0.0
PF18461,1.0,,0.0
PF18463,1.0,,0.0
PF18464,1.0,,0.0
PF18474,1.0,,0.0
PF18479,1.0,,0.0
PF18485,1.0,,0.0
PF18486,1.0,,0.0
PF18487,1.0,,0.0
PF18503,1.0,,0.0
PF18517,0.58,0.43,0.02
PF18521,1.0,,0.0
PF18552,1.0,,0.0
PF18553,1.0,,0.0
PF18554,1.0,,0.0
PF18561,0.65,2.55,0.08
PF18567,0.67,1.75,0.02
PF18568,0.65,2.23,0.02
PF18569,1.0,,0.0
PF18574,0.55,1.77,0.01
PF18577,1.0,,0.0
PF18580,0.64,1.14,0.0
PF18581,0.66,1.33,0.0
PF18584,0.71,2.37,0.0
PF18587,1.0,,0.0
PF18589,0.6,0.31,0.02
PF18594,1.0,,0.0
PF18597,1.0,,0.0
PF18606,0.73,2.61,0.05
PF18608,1.0,,0.0
PF18611,0.62,1.04,0.04
PF18613,1.0,,0.0
PF18617,1.0,,0.0
PF18619,1.0,,0.0
PF18633,1.0,,0.0
PF18635,1.0,,0.0
PF18658,0.51,1.51,0.03
PF18694,1.0,,0.0
PF18695,0.47,0.82,0.08
PF18696,0.64,1.28,0.01
PF18699,1.0,,0.0
PF18700,0.79,3.87,0.09
PF18703,1.0,,0.0
PF18704,1.0,,0.0
PF18706,1.0,,0.0
PF18707,1.0,,0.0
PF18716,1.0,,0.0
PF18717,1.0,,0.0
PF18720,0.7,4.14,0.02
PF18727,0.68,2.52,0.02
PF18738,1.0,,0.0
PF18755,0.58,0.68,0.07
PF18770,1.0,,0.0
PF18771,1.0,,0.0
PF18773,1.0,,0.0
PF18777,1.0,,0.0
