Pfam_code,HMMER_conservation,FULL_conservation,HMMER_vs_FULL_conservation_diff,HMMER_vs_FULL_conservation_%_improvement
PF11598,0.67,0.67,0.00,0.00
PF11600,1.00,1.00,0.00,0.00
PF11601,0.85,0.88,-0.03,-3.41
PF11605,1.00,1.00,0.00,0.00
PF11608,1.00,1.00,0.00,0.00
PF11616,0.75,0.75,0.00,0.00
PF11618,0.73,0.73,0.00,0.00
PF11620,1.00,1.00,0.00,0.00
PF11626,1.00,1.00,0.00,0.00
PF11627,1.00,1.00,0.00,0.00
PF11628,0.76,0.76,0.00,0.00
PF11629,0.83,0.83,0.00,0.00
PF11635,1.00,1.00,0.00,0.00
PF11636,1.00,1.00,0.00,0.00
PF11640,1.00,1.00,0.00,0.00
PF11648,0.67,0.67,0.00,0.00
PF11652,0.69,0.71,-0.02,-2.82
PF11669,0.63,0.62,0.01,1.61
PF11698,1.00,1.00,0.00,0.00
PF11699,1.00,1.00,0.00,0.00
PF11701,0.81,0.79,0.02,2.53
PF11704,0.56,0.55,0.01,1.82
PF11705,0.68,0.68,0.00,0.00
PF11707,1.00,1.00,0.00,0.00
PF11708,1.00,1.00,0.00,0.00
PF11715,1.00,1.00,0.00,0.00
PF11717,0.51,0.52,-0.01,-1.92
PF11718,1.00,1.00,0.00,0.00
PF11719,1.00,1.00,0.00,0.00
PF11721,1.00,1.00,0.00,0.00
PF11722,1.00,1.00,0.00,0.00
PF11732,1.00,1.00,0.00,0.00
PF11759,0.66,0.66,0.00,0.00
PF11764,0.75,0.73,0.02,2.74
PF11768,1.00,1.00,0.00,0.00
PF11770,1.00,1.00,0.00,0.00
PF11771,1.00,1.00,0.00,0.00
PF11779,0.73,0.73,0.00,0.00
PF11781,1.00,1.00,0.00,0.00
PF11788,1.00,1.00,0.00,0.00
PF11789,1.00,1.00,0.00,0.00
PF11793,1.00,1.00,0.00,0.00
PF11798,1.00,1.00,0.00,0.00
PF11799,0.42,0.43,-0.01,-2.33
PF11802,1.00,1.00,0.00,0.00
PF11803,1.00,1.00,0.00,0.00
PF11816,1.00,1.00,0.00,0.00
PF11817,1.00,1.00,0.00,0.00
PF11819,0.64,0.64,0.00,0.00
PF11825,0.66,0.66,0.00,0.00
PF11830,0.78,0.78,0.00,0.00
PF11831,1.00,1.00,0.00,0.00
PF11834,1.00,1.00,0.00,0.00
PF11835,0.64,0.63,0.01,1.59
PF11838,0.47,0.48,-0.01,-2.08
PF11841,0.72,0.72,0.00,0.00
PF11851,0.55,0.56,-0.01,-1.79
PF11857,0.62,0.62,0.00,0.00
PF11861,1.00,1.00,0.00,0.00
PF11864,1.00,1.00,0.00,0.00
PF11865,1.00,1.00,0.00,0.00
PF11875,1.00,1.00,0.00,0.00
PF11878,0.54,0.54,0.00,0.00
PF11879,0.76,0.75,0.01,1.33
PF11881,0.61,0.61,0.00,0.00
PF11882,0.46,0.43,0.03,6.98
PF11894,1.00,1.00,0.00,0.00
PF11904,0.63,0.64,-0.01,-1.56
PF11911,1.00,1.00,0.00,0.00
PF11914,1.00,0.59,0.41,69.49
PF11916,1.00,1.00,0.00,0.00
PF11918,0.48,0.48,0.00,0.00
PF11919,1.00,1.00,0.00,0.00
PF11923,1.00,1.00,0.00,0.00
PF11928,0.54,0.54,0.00,0.00
PF11931,1.00,1.00,0.00,0.00
PF11933,0.72,0.72,0.00,0.00
PF11934,0.63,0.64,-0.01,-1.56
PF11935,1.00,1.00,0.00,0.00
PF11938,0.35,0.35,0.00,0.00
PF11942,1.00,1.00,0.00,0.00
PF11945,0.93,0.93,0.00,0.00
PF11952,0.74,0.74,0.00,0.00
PF11956,0.72,0.72,0.00,0.00
PF11957,1.00,1.00,0.00,0.00
PF11968,1.00,1.00,0.00,0.00
PF11969,0.51,0.51,0.00,0.00
PF11971,0.72,0.72,0.00,0.00
PF11976,0.71,0.71,0.00,0.00
PF11977,0.75,0.74,0.01,1.35
PF11978,1.00,1.00,0.00,0.00
PF11979,0.79,0.79,0.00,0.00
PF11980,0.81,0.81,0.00,0.00
PF11987,0.62,0.62,0.00,0.00
PF12001,0.71,0.70,0.01,1.43
PF12002,1.00,1.00,0.00,0.00
PF12004,0.61,0.61,0.00,0.00
PF12009,1.00,1.00,0.00,0.00
PF12012,0.59,0.60,-0.01,-1.67
PF12014,1.00,1.00,0.00,0.00
PF12016,1.00,1.00,0.00,0.00
PF12017,1.00,1.00,0.00,0.00
PF12018,1.00,1.00,0.00,0.00
PF12020,0.81,0.82,-0.01,-1.22
PF12022,1.00,1.00,0.00,0.00
PF12024,0.63,0.63,0.00,0.00
PF12026,0.57,0.56,0.01,1.79
PF12030,0.67,0.67,0.00,0.00
PF12031,0.90,0.90,0.00,0.00
PF12036,0.65,0.65,0.00,0.00
PF12037,0.75,0.56,0.19,33.93
PF12045,0.50,0.51,-0.01,-1.96
PF12047,1.00,1.00,0.00,0.00
PF12052,0.88,0.88,0.00,0.00
PF12053,0.80,0.80,0.00,0.00
PF12054,1.00,1.00,0.00,0.00
PF12057,1.00,1.00,0.00,0.00
PF12062,0.90,0.85,0.05,5.88
PF12063,0.78,0.80,-0.02,-2.50
PF12066,1.00,1.00,0.00,0.00
PF12067,0.61,0.62,-0.01,-1.61
PF12068,0.55,0.52,0.03,5.77
PF12070,1.00,1.00,0.00,0.00
PF12075,0.79,0.79,0.00,0.00
PF12090,0.88,0.87,0.01,1.15
PF12104,1.00,1.00,0.00,0.00
PF12108,1.00,1.00,0.00,0.00
PF12109,1.00,1.00,0.00,0.00
PF12110,1.00,1.00,0.00,0.00
PF12114,0.62,0.63,-0.01,-1.59
PF12125,0.97,0.97,0.00,0.00
PF12126,1.00,1.00,0.00,0.00
PF12129,0.83,0.83,0.00,0.00
PF12130,0.53,0.54,-0.01,-1.85
PF12134,1.00,1.00,0.00,0.00
PF12140,0.59,0.59,0.00,0.00
PF12144,0.67,0.66,0.01,1.52
PF12145,0.79,0.79,0.00,0.00
PF12146,0.41,0.41,0.00,0.00
PF12148,0.78,0.78,0.00,0.00
PF12153,1.00,1.00,0.00,0.00
PF12157,0.98,0.98,0.00,0.00
PF12160,1.00,1.00,0.00,0.00
PF12162,1.00,1.00,0.00,0.00
PF12166,0.75,0.79,-0.04,-5.06
PF12171,0.47,0.46,0.01,2.17
PF12177,1.00,1.00,0.00,0.00
PF12178,1.00,1.00,0.00,0.00
PF12179,0.68,0.68,0.00,0.00
PF12180,0.63,0.63,0.00,0.00
PF12185,0.70,0.69,0.01,1.45
PF12188,1.00,1.00,0.00,0.00
PF12191,1.00,1.00,0.00,0.00
PF12196,1.00,1.00,0.00,0.00
PF12201,1.00,1.00,0.00,0.00
PF12202,0.61,0.61,0.00,0.00
PF12203,0.82,0.82,0.00,0.00
PF12205,0.89,0.89,0.00,0.00
PF12210,1.00,1.00,0.00,0.00
PF12213,1.00,1.00,0.00,0.00
PF12214,1.00,0.50,0.50,100.00
PF12215,1.00,1.00,0.00,0.00
PF12220,1.00,1.00,0.00,0.00
PF12230,1.00,1.00,0.00,0.00
PF12231,1.00,1.00,0.00,0.00
PF12232,0.68,0.68,0.00,0.00
PF12234,0.40,0.41,-0.01,-2.44
PF12235,0.62,0.51,0.11,21.57
PF12237,1.00,1.00,0.00,0.00
PF12240,0.80,0.79,0.01,1.27
PF12248,1.00,1.00,0.00,0.00
PF12251,1.00,1.00,0.00,0.00
PF12253,1.00,1.00,0.00,0.00
PF12254,1.00,1.00,0.00,0.00
PF12257,1.00,1.00,0.00,0.00
PF12258,1.00,1.00,0.00,0.00
PF12260,0.43,0.44,-0.01,-2.27
PF12265,0.67,0.67,0.00,0.00
PF12269,1.00,1.00,0.00,0.00
PF12280,0.68,0.68,0.00,0.00
PF12284,0.49,0.49,0.00,0.00
PF12287,0.68,0.68,0.00,0.00
PF12295,1.00,1.00,0.00,0.00
PF12297,1.00,1.00,0.00,0.00
PF12301,0.43,0.41,0.02,4.88
PF12304,0.68,0.68,0.00,0.00
PF12308,0.78,0.78,0.00,0.00
PF12309,1.00,1.00,0.00,0.00
PF12310,0.64,0.63,0.01,1.59
PF12316,0.70,0.54,0.16,29.63
PF12317,1.00,1.00,0.00,0.00
PF12325,1.00,1.00,0.00,0.00
PF12328,1.00,1.00,0.00,0.00
PF12329,1.00,1.00,0.00,0.00
PF12330,1.00,1.00,0.00,0.00
PF12333,1.00,1.00,0.00,0.00
PF12335,0.81,0.81,0.00,0.00
PF12336,0.56,0.57,-0.01,-1.75
PF12341,1.00,1.00,0.00,0.00
PF12346,1.00,1.00,0.00,0.00
PF12347,0.52,0.50,0.02,4.00
PF12348,0.50,0.44,0.06,13.64
PF12349,0.52,0.52,0.00,0.00
PF12352,0.48,0.49,-0.01,-2.04
PF12353,1.00,1.00,0.00,0.00
PF12356,1.00,1.00,0.00,0.00
PF12360,0.81,0.80,0.01,1.25
PF12366,1.00,1.00,0.00,0.00
PF12368,1.00,1.00,0.00,0.00
PF12369,1.00,1.00,0.00,0.00
PF12371,0.68,0.68,0.00,0.00
PF12372,1.00,1.00,0.00,0.00
PF12374,1.00,1.00,0.00,0.00
PF12394,0.81,0.81,0.00,0.00
PF12397,1.00,1.00,0.00,0.00
PF12400,1.00,1.00,0.00,0.00
PF12402,0.78,0.78,0.00,0.00
PF12403,0.76,0.76,0.00,0.00
PF12409,0.53,0.54,-0.01,-1.85
PF12413,0.64,0.63,0.01,1.59
PF12414,0.87,0.87,0.00,0.00
PF12416,1.00,1.00,0.00,0.00
PF12422,1.00,1.00,0.00,0.00
PF12423,0.53,0.53,0.00,0.00
PF12424,0.76,0.75,0.01,1.33
PF12430,1.00,1.00,0.00,0.00
PF12432,1.00,1.00,0.00,0.00
PF12436,1.00,1.00,0.00,0.00
PF12440,0.55,0.57,-0.02,-3.51
PF12443,0.59,0.59,0.00,0.00
PF12444,0.65,0.64,0.01,1.56
PF12448,0.67,0.68,-0.01,-1.47
PF12451,1.00,1.00,0.00,0.00
PF12453,1.00,1.00,0.00,0.00
PF12455,1.00,1.00,0.00,0.00
PF12456,0.57,0.57,0.00,0.00
PF12457,1.00,1.00,0.00,0.00
PF12460,1.00,1.00,0.00,0.00
PF12463,1.00,1.00,0.00,0.00
PF12465,0.76,0.76,0.00,0.00
PF12470,1.00,1.00,0.00,0.00
PF12473,0.36,0.46,-0.10,-21.74
PF12474,0.55,0.55,0.00,0.00
PF12478,0.89,0.89,0.00,0.00
PF12480,1.00,1.00,0.00,0.00
PF12483,1.00,1.00,0.00,0.00
PF12485,0.55,0.56,-0.01,-1.79
PF12489,0.55,0.55,0.00,0.00
PF12490,1.00,1.00,0.00,0.00
PF12491,1.00,1.00,0.00,0.00
PF12496,0.60,0.60,0.00,0.00
PF12497,1.00,1.00,0.00,0.00
PF12509,0.43,0.43,0.00,0.00
PF12510,0.59,0.59,0.00,0.00
PF12513,1.00,1.00,0.00,0.00
PF12516,0.69,0.69,0.00,0.00
PF12529,0.77,0.77,0.00,0.00
PF12530,1.00,1.00,0.00,0.00
PF12533,0.67,0.65,0.02,3.08
PF12534,0.63,0.63,0.00,0.00
PF12537,1.00,1.00,0.00,0.00
PF12540,1.00,0.57,0.43,75.44
PF12542,1.00,1.00,0.00,0.00
PF12547,0.51,0.57,-0.06,-10.53
PF12548,0.51,0.51,0.00,0.00
PF12549,0.64,0.49,0.15,30.61
PF12554,1.00,1.00,0.00,0.00
PF12560,1.00,1.00,0.00,0.00
PF12567,1.00,1.00,0.00,0.00
PF12569,0.86,0.86,0.00,0.00
PF12572,1.00,1.00,0.00,0.00
PF12576,1.00,1.00,0.00,0.00
PF12577,1.00,1.00,0.00,0.00
PF12578,0.52,0.52,0.00,0.00
PF12580,1.00,1.00,0.00,0.00
PF12584,1.00,1.00,0.00,0.00
PF12589,1.00,1.00,0.00,0.00
PF12595,0.77,0.77,0.00,0.00
PF12597,1.00,1.00,0.00,0.00
PF12598,0.60,0.59,0.01,1.69
PF12605,0.41,0.39,0.02,5.13
PF12606,0.70,0.69,0.01,1.45
PF12610,0.70,0.66,0.04,6.06
PF12612,1.00,1.00,0.00,0.00
PF12618,1.00,1.00,0.00,0.00
PF12619,1.00,1.00,0.00,0.00
PF12624,0.43,0.61,-0.18,-29.51
PF12627,1.00,1.00,0.00,0.00
PF12631,0.50,1.00,-0.50,-50.00
PF12632,1.00,1.00,0.00,0.00
PF12640,1.00,1.00,0.00,0.00
PF12643,1.00,1.00,0.00,0.00
PF12656,1.00,1.00,0.00,0.00
PF12657,1.00,1.00,0.00,0.00
PF12660,1.00,1.00,0.00,0.00
PF12661,0.52,0.50,0.02,4.00
PF12662,0.57,0.58,-0.01,-1.72
PF12678,0.75,0.75,0.00,0.00
PF12689,1.00,1.00,0.00,0.00
PF12697,0.44,0.44,0.00,0.00
PF12698,0.26,0.27,-0.01,-3.70
PF12701,0.70,0.70,0.00,0.00
PF12705,1.00,1.00,0.00,0.00
PF12706,1.00,1.00,0.00,0.00
PF12714,0.52,0.52,0.00,0.00
PF12717,0.61,0.61,0.00,0.00
PF12719,1.00,1.00,0.00,0.00
PF12721,0.64,0.64,0.00,0.00
PF12722,1.00,1.00,0.00,0.00
PF12734,1.00,1.00,0.00,0.00
PF12736,0.40,0.39,0.01,2.56
PF12738,0.49,0.55,-0.06,-10.91
PF12739,1.00,1.00,0.00,0.00
PF12742,1.00,1.00,0.00,0.00
PF12743,1.00,1.00,0.00,0.00
PF12745,1.00,1.00,0.00,0.00
PF12752,0.64,0.64,0.00,0.00
PF12755,1.00,1.00,0.00,0.00
PF12756,0.42,0.43,-0.01,-2.33
PF12763,0.44,0.51,-0.07,-13.73
PF12765,1.00,1.00,0.00,0.00
PF12767,0.50,0.50,0.00,0.00
PF12769,1.00,1.00,0.00,0.00
PF12770,1.00,1.00,0.00,0.00
PF12772,1.00,1.00,0.00,0.00
PF12773,1.00,1.00,0.00,0.00
PF12774,0.60,0.60,0.00,0.00
PF12775,0.49,0.49,0.00,0.00
PF12777,0.44,0.44,0.00,0.00
PF12780,0.50,0.50,0.00,0.00
PF12781,0.53,0.53,0.00,0.00
PF12783,0.58,0.58,0.00,0.00
PF12796,0.37,0.37,0.00,0.00
PF12799,0.51,0.52,-0.01,-1.92
PF12807,1.00,1.00,0.00,0.00
PF12810,0.78,0.74,0.04,5.41
PF12816,1.00,1.00,0.00,0.00
PF12820,1.00,1.00,0.00,0.00
PF12826,1.00,1.00,0.00,0.00
PF12830,1.00,1.00,0.00,0.00
PF12832,0.61,0.60,0.01,1.67
PF12836,0.48,0.49,-0.01,-2.04
PF12838,1.00,1.00,0.00,0.00
PF12842,1.00,1.00,0.00,0.00
PF12845,0.49,0.49,0.00,0.00
PF12848,0.65,0.65,0.00,0.00
PF12850,1.00,1.00,0.00,0.00
PF12851,0.81,0.71,0.10,14.08
PF12859,0.50,1.00,-0.50,-50.00
PF12861,1.00,1.00,0.00,0.00
PF12862,0.54,0.55,-0.01,-1.82
PF12871,1.00,1.00,0.00,0.00
PF12872,0.36,0.36,0.00,0.00
PF12874,0.42,0.41,0.01,2.44
PF12877,0.66,0.66,0.00,0.00
PF12881,0.75,0.75,0.00,0.00
PF12884,0.75,0.62,0.13,20.97
PF12885,0.66,0.66,0.00,0.00
PF12886,0.73,0.73,0.00,0.00
PF12894,0.56,0.56,0.00,0.00
PF12895,0.45,0.46,-0.01,-2.17
PF12896,1.00,1.00,0.00,0.00
PF12901,0.64,0.61,0.03,4.92
PF12906,0.61,0.60,0.01,1.67
PF12922,1.00,1.00,0.00,0.00
PF12923,0.92,0.93,-0.01,-1.08
PF12924,0.77,0.77,0.00,0.00
PF12925,0.77,0.77,0.00,0.00
PF12926,0.99,0.99,0.00,0.00
PF12928,1.00,1.00,0.00,0.00
PF12931,0.57,0.57,0.00,0.00
PF12932,0.75,0.75,0.00,0.00
PF12933,1.00,1.00,0.00,0.00
PF12934,1.00,1.00,0.00,0.00
PF12936,1.00,1.00,0.00,0.00
PF12937,0.44,0.44,0.00,0.00
PF12938,1.00,1.00,0.00,0.00
PF12940,1.00,1.00,0.00,0.00
PF12947,0.52,0.53,-0.01,-1.89
PF12971,1.00,1.00,0.00,0.00
PF12972,1.00,1.00,0.00,0.00
PF12998,0.55,0.55,0.00,0.00
PF12999,1.00,1.00,0.00,0.00
PF13000,0.50,0.50,0.00,0.00
PF13001,1.00,1.00,0.00,0.00
PF13012,0.54,0.54,0.00,0.00
PF13015,1.00,1.00,0.00,0.00
PF13017,1.00,1.00,0.00,0.00
PF13023,1.00,1.00,0.00,0.00
PF13085,1.00,1.00,0.00,0.00
PF13086,0.22,0.24,-0.02,-8.33
PF13087,0.44,0.43,0.01,2.33
PF13088,0.53,0.57,-0.04,-7.02
PF13091,0.48,0.55,-0.07,-12.73
PF13092,1.00,1.00,0.00,0.00
PF13094,1.00,1.00,0.00,0.00
PF13096,1.00,1.00,0.00,0.00
PF13097,1.00,1.00,0.00,0.00
PF13167,1.00,1.00,0.00,0.00
PF13174,0.48,0.60,-0.12,-20.00
PF13176,0.43,0.47,-0.04,-8.51
PF13177,1.00,1.00,0.00,0.00
PF13180,0.64,0.67,-0.03,-4.48
PF13181,0.31,0.32,-0.01,-3.13
PF13191,0.59,0.58,0.01,1.72
PF13193,0.52,0.52,0.00,0.00
PF13202,0.38,0.37,0.01,2.70
PF13229,0.39,0.36,0.03,8.33
PF13233,1.00,1.00,0.00,0.00
PF13234,1.00,1.00,0.00,0.00
PF13236,1.00,1.00,0.00,0.00
PF13238,0.55,0.56,-0.01,-1.79
PF13240,1.00,1.00,0.00,0.00
PF13242,0.60,0.62,-0.02,-3.23
PF13246,0.40,0.42,-0.02,-4.76
PF13251,1.00,1.00,0.00,0.00
PF13270,0.81,0.81,0.00,0.00
PF13271,1.00,1.00,0.00,0.00
PF13279,1.00,1.00,0.00,0.00
PF13281,0.73,0.74,-0.01,-1.35
PF13287,1.00,1.00,0.00,0.00
PF13289,0.71,0.74,-0.03,-4.05
PF13293,0.76,0.77,-0.01,-1.30
PF13297,0.73,0.73,0.00,0.00
PF13299,1.00,1.00,0.00,0.00
PF13300,1.00,1.00,0.00,0.00
PF13302,1.00,1.00,0.00,0.00
PF13306,0.36,0.40,-0.04,-10.00
PF13307,0.62,0.62,0.00,0.00
PF13324,1.00,1.00,0.00,0.00
PF13325,1.00,1.00,0.00,0.00
PF13328,1.00,1.00,0.00,0.00
PF13330,0.60,0.60,0.00,0.00
PF13339,1.00,1.00,0.00,0.00
PF13341,1.00,1.00,0.00,0.00
PF13344,0.52,0.52,0.00,0.00
PF13347,0.55,0.55,0.00,0.00
PF13349,1.00,1.00,0.00,0.00
PF13359,1.00,1.00,0.00,0.00
PF13361,1.00,1.00,0.00,0.00
PF13365,0.53,0.52,0.01,1.92
PF13369,1.00,1.00,0.00,0.00
PF13374,0.46,0.48,-0.02,-4.17
PF13378,1.00,1.00,0.00,0.00
PF13383,1.00,1.00,0.00,0.00
PF13385,0.37,0.37,0.00,0.00
PF13392,1.00,1.00,0.00,0.00
PF13393,0.70,0.67,0.03,4.48
PF13402,0.86,0.87,-0.01,-1.15
PF13405,0.59,0.60,-0.01,-1.67
PF13410,0.54,0.57,-0.03,-5.26
PF13414,0.43,0.44,-0.01,-2.27
PF13415,1.00,1.00,0.00,0.00
PF13417,0.48,0.48,0.00,0.00
PF13419,1.00,1.00,0.00,0.00
PF13423,1.00,1.00,0.00,0.00
PF13424,0.36,0.37,-0.01,-2.70
PF13426,0.46,0.49,-0.03,-6.12
PF13431,1.00,1.00,0.00,0.00
PF13432,0.31,0.29,0.02,6.90
PF13439,1.00,1.00,0.00,0.00
PF13450,0.44,0.44,0.00,0.00
PF13460,0.57,0.57,0.00,0.00
PF13465,0.75,0.76,-0.01,-1.32
PF13469,0.89,0.89,0.00,0.00
PF13472,0.84,0.85,-0.01,-1.18
PF13476,1.00,1.00,0.00,0.00
PF13481,1.00,1.00,0.00,0.00
PF13483,1.00,1.00,0.00,0.00
PF13489,0.56,0.55,0.01,1.82
PF13499,0.39,0.37,0.02,5.41
PF13506,1.00,1.00,0.00,0.00
PF13507,1.00,1.00,0.00,0.00
PF13510,1.00,1.00,0.00,0.00
PF13513,0.53,0.53,0.00,0.00
PF13516,0.43,0.45,-0.02,-4.44
PF13517,0.59,0.47,0.12,25.53
PF13519,0.47,0.47,0.00,0.00
PF13520,0.43,0.43,0.00,0.00
PF13522,0.63,0.63,0.00,0.00
PF13532,0.35,0.35,0.00,0.00
PF13534,1.00,1.00,0.00,0.00
PF13537,1.00,1.00,0.00,0.00
PF13540,1.00,1.00,0.00,0.00
PF13543,1.00,1.00,0.00,0.00
PF13553,0.77,0.76,0.01,1.32
PF13558,1.00,1.00,0.00,0.00
PF13561,0.48,0.49,-0.01,-2.04
PF13570,1.00,1.00,0.00,0.00
PF13574,1.00,1.00,0.00,0.00
PF13589,0.39,0.40,-0.01,-2.50
PF13593,1.00,1.00,0.00,0.00
PF13602,0.53,0.54,-0.01,-1.85
PF13604,1.00,1.00,0.00,0.00
PF13616,1.00,1.00,0.00,0.00
PF13620,0.45,0.46,-0.01,-2.17
PF13621,0.42,0.41,0.01,2.44
PF13622,1.00,1.00,0.00,0.00
PF13625,1.00,1.00,0.00,0.00
PF13637,0.44,0.42,0.02,4.76
PF13638,0.46,0.47,-0.01,-2.13
PF13639,0.50,0.50,0.00,0.00
PF13640,0.46,0.47,-0.01,-2.13
PF13641,0.89,0.87,0.02,2.30
PF13646,0.45,0.46,-0.01,-2.17
PF13649,0.42,0.42,0.00,0.00
PF13656,0.82,0.83,-0.01,-1.20
PF13660,1.00,1.00,0.00,0.00
PF13661,1.00,1.00,0.00,0.00
PF13664,1.00,1.00,0.00,0.00
PF13669,1.00,1.00,0.00,0.00
PF13671,0.40,0.37,0.03,8.11
PF13676,0.49,0.48,0.01,2.08
PF13679,0.57,0.56,0.01,1.79
PF13691,1.00,1.00,0.00,0.00
PF13695,0.49,0.50,-0.01,-2.00
PF13696,0.79,0.79,0.00,0.00
PF13704,0.78,0.75,0.03,4.00
PF13705,0.61,0.61,0.00,0.00
PF13716,0.41,0.41,0.00,0.00
PF13718,1.00,1.00,0.00,0.00
PF13725,1.00,1.00,0.00,0.00
PF13733,0.61,0.61,0.00,0.00
PF13757,0.72,0.72,0.00,0.00
PF13764,1.00,1.00,0.00,0.00
PF13765,0.56,0.55,0.01,1.82
PF13768,0.39,0.39,0.00,0.00
PF13771,0.46,0.47,-0.01,-2.13
PF13772,1.00,1.00,0.00,0.00
PF13774,0.45,0.45,0.00,0.00
PF13775,1.00,1.00,0.00,0.00
PF13778,0.55,0.55,0.00,0.00
PF13793,0.77,0.77,0.00,0.00
PF13802,0.40,0.56,-0.16,-28.57
PF13804,0.85,0.85,0.00,0.00
PF13812,0.59,1.00,-0.41,-41.00
PF13815,0.75,0.75,0.00,0.00
PF13820,1.00,1.00,0.00,0.00
PF13821,1.00,1.00,0.00,0.00
PF13831,0.63,0.63,0.00,0.00
PF13832,0.56,0.57,-0.01,-1.75
PF13833,0.33,0.35,-0.02,-5.71
PF13836,0.62,0.62,0.00,0.00
PF13837,0.60,0.60,0.00,0.00
PF13838,0.71,0.71,0.00,0.00
PF13840,0.61,0.63,-0.02,-3.17
PF13841,0.45,0.45,0.00,0.00
PF13842,1.00,1.00,0.00,0.00
PF13843,0.56,0.56,0.00,0.00
PF13844,1.00,1.00,0.00,0.00
PF13846,1.00,0.61,0.39,63.93
PF13847,0.60,0.60,0.00,0.00
PF13848,0.35,0.35,0.00,0.00
PF13850,0.59,0.60,-0.01,-1.67
PF13851,1.00,1.00,0.00,0.00
PF13853,0.50,0.50,0.00,0.00
PF13855,0.39,0.39,0.00,0.00
PF13857,1.00,1.00,0.00,0.00
PF13862,1.00,1.00,0.00,0.00
PF13863,0.50,0.50,0.00,0.00
PF13864,0.60,0.60,0.00,0.00
PF13865,0.66,0.66,0.00,0.00
PF13866,0.90,0.90,0.00,0.00
PF13867,0.90,0.90,0.00,0.00
PF13868,0.44,0.44,0.00,0.00
PF13869,1.00,1.00,0.00,0.00
PF13871,0.85,0.85,0.00,0.00
PF13872,0.84,0.85,-0.01,-1.18
PF13873,0.49,0.49,0.00,0.00
PF13874,1.00,1.00,0.00,0.00
PF13877,0.63,0.63,0.00,0.00
PF13878,0.85,0.86,-0.01,-1.16
PF13879,0.49,0.49,0.00,0.00
PF13880,0.84,0.84,0.00,0.00
PF13881,1.00,1.00,0.00,0.00
PF13882,0.74,0.75,-0.01,-1.33
PF13883,0.69,0.69,0.00,0.00
PF13884,0.84,0.82,0.02,2.44
PF13885,0.57,0.55,0.02,3.64
PF13886,0.60,0.60,0.00,0.00
PF13887,0.88,0.88,0.00,0.00
PF13888,0.67,0.66,0.01,1.52
PF13890,1.00,1.00,0.00,0.00
PF13891,0.52,0.52,0.00,0.00
PF13892,1.00,1.00,0.00,0.00
PF13893,0.52,0.48,0.04,8.33
PF13894,0.51,0.53,-0.02,-3.77
PF13895,0.35,0.36,-0.01,-2.78
PF13896,0.41,0.36,0.05,13.89
PF13897,0.78,0.80,-0.02,-2.50
PF13898,0.54,0.54,0.00,0.00
PF13899,0.59,0.59,0.00,0.00
PF13901,0.57,0.58,-0.01,-1.72
PF13902,1.00,1.00,0.00,0.00
PF13903,0.37,0.38,-0.01,-2.63
PF13904,1.00,1.00,0.00,0.00
PF13905,0.50,0.51,-0.01,-1.96
PF13906,0.74,0.74,0.00,0.00
PF13907,0.90,0.90,0.00,0.00
PF13908,0.58,0.37,0.21,56.76
PF13909,0.63,0.59,0.04,6.78
PF13910,1.00,1.00,0.00,0.00
PF13911,0.53,0.53,0.00,0.00
PF13912,0.43,0.44,-0.01,-2.27
PF13913,0.52,0.54,-0.02,-3.70
PF13914,0.66,0.67,-0.01,-1.49
PF13916,0.68,0.68,0.00,0.00
PF13917,0.61,0.60,0.01,1.67
PF13918,0.64,0.64,0.00,0.00
PF13919,0.85,0.84,0.01,1.19
PF13920,0.42,0.42,0.00,0.00
PF13921,0.53,0.48,0.05,10.42
PF13922,0.68,0.65,0.03,4.62
PF13923,0.48,0.48,0.00,0.00
PF13925,0.62,0.62,0.00,0.00
PF13926,0.48,0.51,-0.03,-5.88
PF13927,0.33,0.33,0.00,0.00
PF13931,1.00,1.00,0.00,0.00
PF13932,1.00,1.00,0.00,0.00
PF13934,1.00,1.00,0.00,0.00
PF13949,0.59,0.59,0.00,0.00
PF13959,0.53,0.51,0.02,3.92
PF13965,0.84,0.83,0.01,1.20
PF13971,1.00,1.00,0.00,0.00
PF13975,1.00,1.00,0.00,0.00
PF14008,1.00,1.00,0.00,0.00
PF14046,0.71,0.70,0.01,1.43
PF14047,0.85,0.85,0.00,0.00
PF14048,0.72,0.73,-0.01,-1.37
PF14049,0.45,0.46,-0.01,-2.17
PF14050,0.68,0.68,0.00,0.00
PF14051,0.92,0.92,0.00,0.00
PF14061,0.76,0.76,0.00,0.00
PF14073,0.74,0.74,0.00,0.00
PF14075,0.79,0.79,0.00,0.00
PF14077,1.00,1.00,0.00,0.00
PF14138,1.00,1.00,0.00,0.00
PF14160,0.60,0.60,0.00,0.00
PF14161,0.43,0.43,0.00,0.00
PF14186,1.00,1.00,0.00,0.00
PF14204,1.00,1.00,0.00,0.00
PF14222,0.90,0.90,0.00,0.00
PF14225,0.83,0.83,0.00,0.00
PF14228,0.22,0.22,0.00,0.00
PF14237,1.00,1.00,0.00,0.00
PF14252,1.00,1.00,0.00,0.00
PF14260,0.60,0.60,0.00,0.00
PF14291,0.61,0.60,0.01,1.67
PF14304,0.99,0.99,0.00,0.00
PF14306,0.84,0.84,0.00,0.00
PF14309,1.00,1.00,0.00,0.00
PF14324,0.73,0.74,-0.01,-1.35
PF14327,0.96,0.96,0.00,0.00
PF14336,1.00,1.00,0.00,0.00
